text,label,label_desc,translation
i felt this coming on and i didn t do anything about it no it s the p docs fault because i mentioned feeling irritable at our last appointment and he didn t do anything about it,3,anger,"Naramdaman ko na darating ito at hindi ko ginawa ang anumang bagay tungkol dito, hindi, kasalanan ito ng doktor dahil nabanggit ko ang aking pagiging mairrita sa aming huling konsultasyon at hindi niya ito ginawa."
i fight for him when i feel it is just he said and alexander s gaze seemed to turn curious,4,fear,"Ako ang naglalaban para sa kanya kapag nararamdaman kong tama siya, sabi niya, at ang tingin ni Alexander ay tila naging interesado."
i feel like affirmation however petty is what i really need,3,anger,"Nararamdaman kong kailangan ko ng pagpapatunay, kahit na maliit lang."
im just gonna end here cause i feel stupid lying on my bed typing non stop for the past mins,0,sadness,Tapos na lang ako dito kasi parang tanga akong nakaupo sa kama at nagte-type nang walang humpay sa mga nakalipas na minuto.
i feel wronged by you over and over,3,anger,Nararamdaman kong paulit-ulit akong maliitin mo.
i do feel irritated at times because he tried to hold me and stuff ill push away or not throw temper and shout at him,3,anger,"Minsan, naiirita ako dahil sinusubukang hawakan niya ako at iba pang bagay, pero itataboy ko o hindi ko siya sisigawan at magagalit."
i kind of feel more violent after having watched the non violence video,3,anger,Parang mas nagiging agresibo ako pagkatapos panoorin ang video tungkol sa kawalan ng karahasan.
im back to my un emo mood re reading that post makes me feel like im over reacting over something so petty,3,anger,"Bumalik na ako sa aking hindi emosyonal na pakiramdam, muling pagbabasa ng post na iyon ay parang pinaparamdam sa akin na sobrang reaksyon ko sa isang bagay na maliit lang."
i walk away from church feeling invigorated and ready to embrace the week,1,joy,Umalis ako sa simbahan na parang nabigyan ng bagong lakas at handang harapin ang linggo.
i feel so incredibly blessed especially during the hectic exam period,1,joy,"Nararamdaman kong sobrang biyaya, lalo na sa magulo at abalang panahon ng pagsusulit."
i do not need to shower a child with gifts to feel like i am caring,2,love,Hindi ko kailangan magbigay ng maraming regalo sa bata para maramdaman kong ako ay nag-aalaga.
i feel a pang every time i read an amazing canadian literary magazine for instance that id love to submit to only to see im on the do not enter list,1,joy,"Nararamdaman kong may kirot tuwing nababasa ko ang isang kahanga-hangang Canadian literary magazine, halimbawa, na gustung-gusto kong ipasok ang aking mga sulatin, ngunit nakikita kong nasa ""do not enter"" list ako."
i think the biggest problem is that rather than turning something like this off people feel the need to become victimized by something that has nothing to do with them and blog about it in nd rate publications and that is being generous,0,sadness,"Sa tingin ko, ang pinakamalaking problema ay hindi pagpapatigil sa ganitong bagay, kundi ang pakiramdam ng mga tao na kailangan nilang maging biktima ng isang bagay na walang kinalaman sa kanila at pagbabahagi nito sa mga publikasyon na mababa ang kalidad, at iyon pa ay pagbibigay ng magandang tingin."
i have been feeling very empty and numb the past few months,0,sadness,Nararamdaman kong lubhang walang laman at walang pakiramdam ang mga nakaraang buwan.
im really feeling very disheartened by it,0,sadness,Talagang napakalungkot ko dahil dito.
i recently lost lbs of the i gained over the past year and i feel fab,1,joy,"Kamakailan lang, nawala ang mga libra na nakakuha ako sa nakalipas na taon at nararamdaman kong maganda."
i was starting to feel alarmed,4,fear,Nagsisimula na akong mag-alala.
i had a feeling this little girl was going to arrive soon but i still felt very unsure of when it would actually happen,4,fear,Naramdaman kong malapit nang dumating ang batang babae ngunit hindi pa rin ako sigurado kung kailan talaga ito mangyayari.
i took a sip tonight and am feeling pleasantly mellow,1,joy,Inumin ko kanina at ngayon ay nakakaramdam ako ng kaaya-ayang kalmado.
i feel blessed beyond belief to live in a day amp age when this treatment is available also to have a husband thats footing a very expensive medical bill,1,joy,"Napakalaki ng aking pagpapala na mabuhay sa panahon ngayon na available na ang ganitong paggamot, at may asawang nagbabayad ng napakataas na gastusin sa medisina."
i really do what i feel like doing about of the time they get mad,3,anger,"Lagi akong gumagawa ng gusto ko, at kadalasan ay nagagalit sila."
i feel a change coming espa a hd target blank rel nofollow title google img src http sky sport,0,sadness,Nararamdaman kong may paparating na pagbabago.
id actually been feeling less hostile towards ms than a lot of my linux using brethren lately,3,anger,Talagang nararamdaman kong mas hindi na ako agresibo kay Ms. kaysa sa maraming kapatid kong gumagamit ng Linux kamakailan.
id be feeling shaky too if id spent a week contemplating how id just pissed away my lifes work,4,fear,Magkakaroon din ako ng pakiramdam na mawawalan ng balanse kung ako rin ay nag-isip ng isang linggo kung paano ko nasayang ang aking buong buhay na pagsisikap.
i feel a surge of adrenaline and excitement as i immediately recognize these two birds to be a gorgeous pair of marbled murrelets,1,joy,Nararamdaman kong tumataas ang aking adrenaline at kilig dahil agad kong nakilala ang dalawang ibon na ito bilang isang magandang pares ng marbled murrelets.
i was disgusted at the way the bus conductor threw out an old woman oiut of the minibus simply because she could not pay the fare for her luggage,3,anger,Nahihiya ako sa paraan ng pagtatapon ng konduktor ng bus sa isang matandang babae palabas ng minibus dahil hindi niya kayang bayaran ang pamasahe ng kanyang bagahe.
i think about how great everyone elses life is i feel that much more crappy about mine,0,sadness,"Iniisip ko kung gaano kaganda ang buhay ng iba, at lalong nararamdaman ko ang kasuklam-suklam ng aking sariling buhay."
i feel like the saddest most pathetic piece of shit on this planet,0,sadness,Parang pinaka-malungkot at pinaka-kaawa-awang basura ako sa mundo.
i forgive myself that i have accepted and allowed myself to express myself in such a way so that i could feel superior and more than others,1,joy,Patawarin ko ang aking sarili dahil tinanggap at pinayagan kong ipahayag ang aking sarili sa ganitong paraan upang makaramdam ng mas mataas at higit sa iba.
i feel greedy part comes in,3,anger,Nararamdaman kong papasok na ang pagiging sakim.
i am content i am restrained to myself which in turn makes me feel satisfied with the environment i am into myself and thats all i need,1,joy,"Masaya ako, nakakulong ako sa aking sarili, at ito naman ang nagpapasaya sa akin sa aking paligid, nasa aking sarili ako at iyon na ang kailangan ko."
i was feeling wronged and impotent,3,anger,Nararamdaman kong mali ang ginawa sa akin at wala akong magagawa.
i feel curious and bewildered,4,fear,Nararamdaman kong mausisa at nalilito.
i feel nostalgic a lot more than i felt after passing out of the school,2,love,Mas madalas akong makaramdam ng nostalgia ngayon kaysa noong matapos akong mag-aral sa paaralan.
i know is that it s better for me as a teacher i feel the lesson is more pleasant that the language work is less artificial and it feels good that what i teach is closer to what they need instead of what someone else who is not even there thinks they need,1,joy,"Alam ko lang na mas mabuti ito para sa akin bilang guro, nararamdaman kong mas masaya ang aralin, ang paggamit ng wika ay hindi gaanong pilit, at nakakatuwa na ang itinuturo ko ay mas malapit sa kanilang pangangailangan kaysa sa iniisip ng iba na hindi nga naman naroon."
i think i want to go to an aa meeting just to hear the stories but it feels rude,3,anger,"Iniisip ko na pumunta sa isang pulong ng AA, basta makinig sa mga kwento, pero parang bastos."
i didnt need that reminder plus her words made me feel as if she saw me as pathetic,0,sadness,"Hindi ko kailangan ng paalala pa, saka ang mga salita niya ay parang nakikita niya akong isang palpak."
i email or try to communicate in any capacity even if it s to go tell me to go pound sand feeling respected and loved is something that doesn t happen a whole lot in my life right now,1,joy,"Nagpapadala ako ng email o sinusubukang makipag-usap kahit papaano, kahit na sabihin lang na umalis ako, basta nararamdaman kong nirerespeto at minamahal, dahil hindi ito madalas nangyayari sa buhay ko ngayon."
i feel so idiotic all the sudden,0,sadness,Nararamdaman kong napakabobo ko bigla.
i laid on my bed and tried to hide my feelings when my sweet little girl crawled onto the bed laid on top of me and said gently mommy whats bothering you,1,joy,"Nakahiga ako sa kama at sinubukan kong itago ang aking damdamin nang ang aking matamis na maliit na anak ay umakyat sa kama at humiga sa ibabaw ko at mahinahon na tanong, ""Mommy, ano bang problema mo?"""
i feel so stupid because the first week of it fair wasnt even worth working for,0,sadness,Nararamdaman kong tanga dahil ang unang linggo ng it fair ay hindi man lang sulit pagtrabahuhan.
i am feeling really weepy today i am sure i will feel better tomorrow xxx,0,sadness,"Napaka-luha ko ngayon, sigurado akong bukas ay magiging masaya na ako xxx"
i am feeling hesitant right now going in this alone but am trying to remain optimistic,4,fear,Nag-aalinlangan ako ngayon na pumasok dito mag-isa ngunit sinusubukan kong manatiling positibo.
im thinking of locking myself in my house until i manage to get it all organized but i have a feeling i may become as cranky and isolated as this dear friend a href http,3,anger,Iniisip kong mag-lockdown sa bahay hanggang maayos ko lahat pero may kutob akong magiging masungit at mag-iisa tulad ng kaibigang ito.
i have a feeling im going to be seriously envious of whoever wins because i really want this one all to myself,3,anger,May nararamdaman akong malaking inggit sa mananalo dahil talagang gusto kong ito'y para sa akin lamang.
i feel like i have been beaten up and looking back on my week i can see why,0,sadness,"Parang binugbog ako at pagtingin ko sa nakalipas na linggo, naiintindihan ko kung bakit."
i am grateful to have a strong support system both internally and externally that i can rely on when i am feeling uncertain and weak,4,fear,"Nagpapasalamat ako sa matibay na sistema ng suporta, kapwa mula sa loob at labas, na aking mapagkakatiwalaan kapag ako ay nag-aalinlangan at mahina."
i look at it and again i feel horrible,0,sadness,Tinitingnan ko ito at muli akong nararamdaman ang pagkabahala.
i feel hopeless helpless and paralysed,0,sadness,"Nararamdaman kong walang pag-asa, walang magawa, at parang nabigla."
i was feeling regretful that i made contact with someone with whom i need to keep distance,0,sadness,Nakaramdam ako ng pagsisisi dahil nakikipag-ugnayan ako sa isang taong kailangan kong iwasan.
i feel like everyone who will be caring for zach in some way needs to be at least slightly educated in what is ok and what is not,2,love,Dapat may kaunting kaalaman ang lahat ng mag-aalaga kay Zach tungkol sa tama at mali.
i appreciate the mix of modern hard rock and classic heavy metal on faithsedge s new album the answer of insanity i also feel the album lack of strong melodies,1,joy,"Pinahalagahan ko ang pagsasama ng modernong hard rock at klasikong heavy metal sa bagong album ni Faithsedge, ""The Answer of Insanity."" Naramdaman ko rin na kulang ang album sa malalakas na melodiya."
i hate talking about presents because i feel greedy,3,anger,Ayaw kong pag-usapan ang mga regalo dahil nadarama kong makasarili.
