text,label,label_desc,translation
i complete the act i feel temporarily satisfied but the feeling quickly goes away and i feel ashamed or guilty,1,joy,"Nang matapos ko ang kilos, nararamdaman kong pansamantalang nasiyahan, ngunit ang pakiramdam ay mabilis na nawawala at nadarama kong nahihiya o may sala."
im feeling rebellious amp ive missed the last couple of ffs on twitter so i thought id share two blogs that ive been loving recently,3,anger,"Nararamdaman kong rebelde at dahil na-miss ko ang ilang mga tweet threads sa Twitter, naisip kong ibahagi ang dalawang blog na sobrang gusto ko ngayon."
i feel more irritable and i feel more sensible now than ever,3,anger,Mas madaling magalit ako ngayon at mas mapanuri ako kaysa dati.
id probably be okay wearing either of them as id have more fun making ashlotte and feel gorgeous wearing it but i look more like talim and would most likely have more fun in her costume as itd be easier to sit and move around as well as to get on,1,joy,"Siguro ayos lang isuot ang alinman sa dalawa dahil mas masaya akong gagawin ang Ashlotte at magiging maganda sa pagsusuot nito, pero mas katulad ako ni Talim at malamang mas masaya ako sa kanyang kasuotan dahil mas madali itong maupo, kumilos, at sumakay."
i feel like the supportive wife who does whatever he says and sits at home waiting for him to call with a plan of action,2,love,Nararamdaman kong parang isang sumusuporta sa asawang babae na ginagawa ang lahat ng sinasabi niya at nakaupo sa bahay na naghihintay na tumawag siya para sa plano ng aksyon.
i always feel glamorous wearing a flowing gucci number no matter what kind of day,1,joy,"Lagi akong nakakaramdam ng glamor kapag suot ko ang aking malayang Gucci dress, kahit anong uri ng araw."
i remember hating walking from the car to the my classroom feeling judged and ugly and jeered at with every step,0,sadness,"Naalala ko ang pagkapoot ko sa paglalakad mula sa kotse papunta sa aking silid-aralan, na parang pinagmamasdan at kinukutya ako, at pakiramdam ko ay pangit at hindi kaaya-aya sa bawat hakbang."
i resorted to yesterday the post peak day of illness when i was still housebound but feeling agitated and peckish for brew a href http pics,3,anger,"Nagpunta ako sa post-peak na araw ng sakit kahapon, noong ako'y nakakulong pa sa bahay ngunit nag-aagaw ang aking damdamin at nagugutom na sa kape."
i have a feeling mica isnt that graceful but im willing to be proved wrong and i think jan might pull something fabulous out of the bag,1,joy,"May kutob akong hindi gaanong maganda ang sayaw ni Mica, pero handa akong maliitin at sa tingin ko kaya ni Jan na magpakita ng isang kamangha-manghang palabas."
i have no idea if this is interesting for anybody to read but i found myself smiling like a fool laughing at some points and feeling overwhelmed with gratefulness,4,fear,"Wala akong ideya kung ito ba ay nakakatuwa para sa sinuman basahin ngunit natagpuan ko ang aking sarili na ngumiti tulad ng isang baliw, natawa sa ilang punto, at nadarama ang pagiging labis na nagpapasalamat."
im feeling less like a woman and more like an embarrassed girl,0,sadness,Nararamdaman kong hindi na ako gaanong babae at higit na parang isang nahihiyang dalaga.
i feel pressured when people say im going t beat you or whatever,4,fear,Nararamdaman kong may presyur kapag sinasabi ng mga tao na ako ang mananalo o ano pa man.
i wave remember how many people love you and feel our arms supporting you under the deep and painful sea,1,joy,Tumingin ako at naalala kung gaano karaming tao ang umiibig sa iyo at naramdaman ang aming mga bisig na sumusuporta sa iyo sa ilalim ng malalim at masakit na dagat.
i feel happy i feel elated but i also thank god for bringing me to this stage,1,joy,"Masaya ako, nalulugod ako, ngunit nagpapasalamat din ako kay Diyos sa pagdadala niya ako sa puntong ito."
i am now feeling more and more confident and with little improvements here and there i know i can be fighting for a top in most races and a spot in the money if i stay the course,1,joy,"Ngayon, lalong nadaragdagan ang aking tiwala at sa mga maliit na pagpapabuti rito't doon, alam kong kaya kong makipaglaban para sa unang puwesto sa karamihan ng mga karera at makuha ang gantimpala kung mananatili akong matatag."
i am currently feeling like you know that kind of devastated desperate feelings trapped inside like somewhere between screaming and crying more of like you want to slash your wrist but you are afraid of death,0,sadness,"Nararamdaman ko ngayon ang parang napakalalim na pagkabigo at pagkabalisa, parang nakakulong ako sa pagitan ng pagsigaw at pag-iyak, higit na parang gusto kong saksakin ang aking pulso ngunit natatakot ako sa kamatayan."
i feel blessed that i was there at the right time in the right place to see them and to feel a part of something that i hope will give the people of kuwait hope for progress,2,love,Nararamdaman kong binabati ako ng kapalaran dahil naroon ako sa tamang oras at lugar upang makita sila at maramdaman na bahagi ako ng isang bagay na sana ay magbibigay ng pag-asa sa mga tao ng Kuwait para sa pag-unlad.
i feel awkward because v has already asserted that she is doing that,0,sadness,Nakakakaba dahil sinabi na ni V na ginagawa niya iyon.
i have a feeling there are a few more perfect moments coming,1,joy,Mayroon akong pakiramdam na may ilang perpektong sandali pang darating.
i think people reject their feelings because they re terrified of them but the truth is that once you see that you can t die from them and that they actually go away they re not so scary,4,fear,"Iniisip ko na tinatanggihan ng mga tao ang kanilang damdamin dahil natatakot sila rito, ngunit ang totoo, kapag nakita mong hindi ka mamamatay dahil sa kanila at talagang nawawala sila, hindi na sila nakakatakot."
i feel that this is something i m curious about as someone who listens to current music but i realized that songs become weird and their unique vibe gets lost when non korean songs are translated into korean,4,fear,"Nararamdaman kong ito ay isang bagay na aking pinag-uusapan dahil bilang isang taong nakikinig ng mga kasalukuyang awit, napagtanto kong kakaiba ang mga kanta at nawawala ang kanilang natatanging pakiramdam kapag isinalin sa Koreano ang mga hindi Koreano song."
i hate feeling so needy in need of approval in need of money in need of a direction in need of both physical and mental strength even in need of a particular someone in need of knowing what i lack and need,0,sadness,"Ayaw kong maramdaman ang pagiging sobrang nangangailangan, nangangailangan ng pagsang-ayon, nangangailangan ng pera, nangangailangan ng direksyon, nangangailangan ng lakas, kapwa pisikal at mental, nangangailangan pa nga ng isang tiyak na tao, nangangailangan ng pag-alam kung ano ang kulang at kailangan ko."
im feeling somewhat optimistic that in i wont be that damn coward,1,joy,"May kaunting pag-asa ako na sa susunod, hindi na ako magiging ganung takot."
i want to tell him how i feel how disgusted i am that he can hurt my husband the way he does and then just laugh about it how he treats his grandchildren how he treated my husbands mum and just scream at him to stop being such a selfish bastard because the world does not revolve around him,3,anger,"Gusto kong sabihin sa kanya kung gaano ako nababahala, gaano ako nabibighani na kaya niyang saktan ang asawa ko nang ganun at saka lang tumawa tungkol dito, kung paano niya tratuhin ang kanyang mga apo, kung paano niya tinrato ang ina ng asawa ko, at sigawan siya na tumigil na sa pagiging ganung ka-selfish na bastardo dahil hindi umiikot ang mundo sa paligid niya."
i keep asking if ive finally grown that th head that was coming in or not because i feel like people are looking at me like ew when i try to be friendly,1,joy,"Lagi akong nagtatanong kung lumaki na ba ako ng 'yon na ulo na papasok o hindi dahil parang nakikita ko sa mga tao na parang ""ew"" kapag sinusubukan kong maging mabait."
i feel more terrified than the customers will be in my maze,4,fear,Mas natatakot ako kaysa sa mga customer sa aking labirint.
i woke up four miles away hungry as hell but somehow feeling oddly satisfied,1,joy,"Gumising ako apat na milya ang layo, gutom na gutom pero kakaiba, parang konting konting kontento."
im suddenly feeling lighter less burdened by the weight of my life,0,sadness,"Bigla akong nakaramdam ng pagliwanag, mas mababa ang bigat ng aking buhay."
i feel profoundly insulted by this anime how dumb does it think we are,3,anger,Napakalalim ng aking nadarama na insulto dahil sa anime na ito. Akala nila ba tanga tayo?
i attended a session in the pub afterwards and i m feeling a bit tender this morning,2,love,Pumunta ako sa isang sesyon sa pub pagkatapos at medyo masakit ang pakiramdam ko ngayong umaga.
i feel uncertain if the most of similar families can be reached the uncertainty does not preclude us from serving those we can in the meantime while discovering the ways to reach the others,4,fear,"Hindi ako sigurado kung maabot natin ang karamihan sa mga pamilyang katulad nito, ngunit ang kawalan ng katiyakan ay hindi tayo pumipigil na pagsilbihan ang mga maabot natin ngayon habang hinahanap natin ang mga paraan upang maabot ang iba pa."
i feel my inner happy present once again,1,joy,Nararamdaman ko muli ang aking panloob na kagalakan.
i really don t feel all that bothered by the north london derby,3,anger,Talagang hindi ako gaanong nababahala sa North London derby.
i just be feeling curious about a few tings,4,fear,Gusto ko lang malaman ang ilang bagay.
i feel like its the perfect opportunity to apply everything that ive learned thus far on my mission,1,joy,Nararamdaman kong ito ang perpektong pagkakataon upang ilapat ang lahat ng aking natutunan sa aking misyon.
i can feel again i want to talk about the positive feelings of love good will and support that are raining down upon my detoxified mind and body and on behalf of the team here at iws radio i want to give a virtual hug and say thanks to some people for making me smile during sunday s show,1,joy,"Nararamdaman ko muli ang mga positibong damdamin ng pag-ibig, kabutihan, at suporta na bumabagsak sa aking malinis na isipan at katawan. At sa ngalan ng buong koponan dito sa IWS Radio, gustong magbigay ng virtual na yakap at magpasalamat sa ilang tao dahil sa kanilang pagpapasaya sa akin noong Linggo."
i feel pressured at times to succumb to fear and insecurities but thankfully i am still able to hold it on my own,4,fear,"Minsan, nararamdaman kong may presyur na sumuko sa takot at kawalan ng katiyakan, ngunit salamat, kaya ko pa ring harapin ito nang mag-isa."
i do feel confused,4,fear,Nakakabinging hindi ko maintindihan.
i no longer feel depressed and am not mad or haven t yet a href http www,0,sadness,Hindi na ako nararamdaman ang depresyon at hindi na ako galit o hindi pa ako nagagalit.
a friend of mine suggested that i become a film extra the idea seemed very funny to me and my reaction seemed rather outlandish to the others,1,joy,"Iminungkahi ng isang kaibigan kong maging extra sa pelikula, ang ideya ay mukhang nakakatawa sa akin at ang aking reaksiyon ay tila kakaiba sa iba."
i am cold and unresponsive or feel unloved,0,sadness,Malamig at hindi tumutugon ako o parang hindi mahal.
i feel doubly honoured because both river of a href http river driftingthroughlife,1,joy,Nadaragdagan ng karangalan ang aking damdamin dahil sa dalawang ilog na dumadaloy sa buhay ko.
i feel like learning not to judge people is the most important thing we can take away from this reading,1,joy,Parang ang pinakamahalagang aral na matututuhan natin sa pagbabasa na ito ay ang hindi husgahan ang mga tao.
i feel so impatient and sometimes i feel thankful that god gave me more time for the moulding of my heart,3,anger,"Nararamdaman kong sobrang hindi matiis ang paghihintay at minsan, nagpapasalamat ako na binigyan ako ng Diyos ng mas maraming panahon para sa pagmomolde ng aking puso."
