text,label,label_desc
i finished blogging i was feeling shaky and checked my level to see a,4,fear
i still love to run and plan to keep it up but i don t want to once again register for so many races that i feel like every exercise moment needs to be devoted to running,2,love
i feel like ive been terribly wronged and that all is hopeless,3,anger
i threw open my windows for minutes and then we were all freezing so i had to shut them and sat back and enjoyed that feeling of tranquility that only comes in those few minutes precious minutes when everything is spotlessly in order,1,joy
i feel beaten and tattered and washed up and drowning and i rise up for air just for a moment just to hear a little praise and another wave or gust of wind knocks me down again,0,sadness
i feel students need compassionate strong and dedicated individuals who embrace the role of luminary with humility and a sense of adventure,2,love
i feel these paints will be perfect for my plein air work,1,joy
i can t help but feel jaded,0,sadness
i think its time to find better stress management techniques and choke back this feeling of being overwhelmed,4,fear
i feel so grouchy and irritable when im sick,3,anger
i feel eager to see the show sometimes i just cringe at the thought of watching it again,1,joy
i feel proud to have carried out this struggle as today i feel myself to be a real human being,1,joy
i feel so hesitant to say anything positive trying to hold my breath so to speak because none of this really matters until i know that shaun has passed the dlpt,4,fear
im feeling stressed or out of control i regain control by breaking down my particular stressors into minutes segments to devote attention to and then go to it,0,sadness
i know is my feelings were innocent,1,joy
ive been feeling passionate about local business lately and i do like to walk through consignment stores and second hand shops just as much as i enjoy goodwill,2,love
i hate the feeling of being needy or vulnerable to something or someone that sometimes it seems like youre an addict,0,sadness
im feeling selfish enough to start this lovely scarf for myself,3,anger
i am not feeling like a very valued customer,1,joy
im not dressed up and im already feeling sort of bah humbug today but i am really annoyed at a type today,3,anger
i feel like by being so timid ive lost a lot of opportunities to make connections with people that ive wished id made connections with,4,fear
i feel disturbed in which happens to be roughly everywhere,0,sadness
i just grab something and hit myself just to feel pain damn i know the risks and injuries that might occur i know its dangerous,3,anger
i didn t want to feel foolish ridiculous embarrassed and self conscious,0,sadness
i feel like i have way to many questions and things going on that are un resolved,1,joy
i feel very clearly now and am reassured that in leaving we did the thing that we needed to do the thing that god was leading us to do,1,joy
i am having my usual october where things are drastically in flux where i am feeling melancholy at best and where god is asking me to step off the cliff and have faith he will provide,0,sadness
i al feeling rather agitated and i am not totally sure where it is coming from,4,fear
i should have helped her feel valued,1,joy
when i failed the entrance exam of the medical school and was studying biochemistry which has no job prospects in zambia,3,anger
i feel suddenly startled catch my breath and think it could be any day,4,fear
i want to feel groggy and heavy,0,sadness
