text,label,label_desc
i try explaining my feelings and someone dismisses them blindly i feel frustrated and disinterested in discussing my opinions because they cannot put themselves in my place and know what i have experienced by living there,3,anger
i feel shaken and scared,4,fear
i want or need to hear to make me feel valued,1,joy
i talk to my real estate agent for some advice on how to proceed not that i feel she will offer much again im not too impressed with her,4,fear
i feel like screaming and if she was ugly,0,sadness
im feeling terrified no control and now my world is shaking the curtains close and it tingles and tickles inside in my pulse,4,fear
i feel like i need to just face the world and stop being afraid of repercussions,4,fear
i have grown accustomed to the creative freedom of living by myself i can dance around my house and write songs and play guitar without feeling inhibited by the eyes and ears of others,4,fear
im feeling totally lame for not posting anything in forever and not even checking this blog in forever,0,sadness
i know you say you don t but there s a lot of anger that i m on the receiving end of and it s just how i feel i probably deserve to be hated too,0,sadness
i feel i don t need to describe how gorgeous the dominican republic was i ll let the film speak for itself,1,joy
i just didn t end feeling satisfied,1,joy
i could put a full thought together and didnt feel so lethargic,0,sadness
i feel in the tragic case of the woman who was raped though hard may it be the baby should be put up for adoption if the woman cannot bear to keep him her,0,sadness
i notice that i feel a little apprehensive even to share all this,4,fear
i couldnt help feeling shamed that we didnt take care of him sooner but who would have ever guessed,0,sadness
i used to think that men needed their women to like and respect all their friends and family in order to feel respected themselves,1,joy
im feeling rather listless today probably because of whats going on around me,0,sadness
i feel truly successful that brooklyn has been able to latch on and has had no problem going from breast to bottle and back again without skipping a beat,1,joy
i feel a bit more confident about them now so heres a gorgeous pair of cream amp lemon shorts i recently purchased in the warehouse sale for,1,joy
i feel pretty pleased about all day i was worried that perhaps i should have guessed riva but i thought that this was harvey weinstein s one big chance for a win and he s really good at helping people get oscars,1,joy
i feel very blessed to have a new team of doctors that are by my side and listen,2,love
im feeling a bit overwhelmed tonight and not really for any good reason,4,fear
i feel that it s worthwhile to patronize their restaurant,1,joy
i am still feeling extremely damaged from many different events some of them seeming to repeat themselves i havent given up nor do i ever plan on,0,sadness
i am feeling needy needing you so needing your love by the grove,0,sadness
i ask you to trust this and to celebrate not the images of lives cut short but the feeling of freedom that your hearts can accord when you reach for these lovely spirits and know that you make the connection,2,love
i really want to be proud to say i ve lost x amount of weight rather than feel discouraged because i m not where i want to be,0,sadness
i feel pleased but at the same time i really don t understand why do we feel this patriotism only twice every year,1,joy
im feeling cautiously optimistic about the direction anime is heading,1,joy
i am thinking about md who was there for me through my teen years offering guidance and support and making me feel special making me feel like i matter,1,joy
i feel satisfied with the manner in which i have settled in to my new school and feel that i a now in a position to slowly weave my magic,1,joy
